frame.len,frame.protocols,ip.hdr_len,ip.len,ip.flags.rb,ip.flags.df,p.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,tcp.ack,tcp.flags.res,tcp.flags.ns,tcp.flags.cwr,tcp.flags.ecn,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,tcp.window_size,tcp.time_delta,
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.004484,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,122611,0,0,0,0,0,1,0,0,0,0,16560,0.001343,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003419,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003497,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,125371,0,0,0,0,0,1,0,0,0,0,16560,0.001352,normal
70,eth:ethertype:ip:tcp:ssh,20,56,0,1,0,0,128,6,192.168.3.114,192.168.5.122,2673,22,16,1544,0,0,0,0,0,1,1,0,0,0,17520,0.068412,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.2.110,212.227.116.171,3917,80,0,1,0,0,0,0,0,1,0,0,0,1,63086,1.484216,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.2.110,212.227.116.111,3916,80,0,1,0,0,0,0,0,1,0,0,0,1,63622,2.437335,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.074101,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2673,0,447,0,0,0,0,0,1,0,0,0,0,7504,0.035872,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.004492,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2673,0,447,0,0,0,0,0,1,0,0,0,0,7504,0.000819,normal
102,eth:ethertype:ip:tcp:ssh,20,88,0,1,0,0,128,6,192.168.3.114,192.168.5.122,2673,22,48,1544,0,0,0,0,0,1,1,0,0,0,17520,0.000415,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2673,0,495,0,0,0,0,0,1,0,0,0,0,7504,0.000335,normal
102,eth:ethertype:ip:tcp:ssh,20,88,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2673,48,495,0,0,0,0,0,1,1,0,0,0,7504,0.000072,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2673,0,495,0,0,0,0,0,1,0,0,0,0,7504,0.000027,normal
102,eth:ethertype:ip:tcp,20,88,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2673,48,495,0,0,0,0,0,1,1,0,0,0,7504,0.000224,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,128131,0,0,0,0,0,1,0,0,0,0,16560,0.001427,normal
126,eth:ethertype:ip:tcp:ssh,20,112,0,1,0,0,128,6,192.168.3.114,192.168.5.122,2673,22,72,1592,0,0,0,0,0,1,1,0,0,0,17472,0.000577,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.002824,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.004249,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,130891,0,0,0,0,0,1,0,0,0,0,16560,0.001188,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003308,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.004499,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,133651,0,0,0,0,0,1,0,0,0,0,16560,0.001191,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003054,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.004249,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,136411,0,0,0,0,0,1,0,0,0,0,16560,0.001208,normal
86,eth:ethertype:ip:udp:mdns,20,72,0,1,0,0,255,17,192.168.5.122,224.0.0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.3.114,22,2673,0,567,0,0,0,0,0,1,0,0,0,0,7504,0.038159,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.3.114,22,2673,0,567,0,0,0,0,0,1,0,0,0,0,7504,0.00015,normal
83,eth:ethertype:ip:tcp,20,69,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,29,53,0,0,0,0,0,1,1,0,0,0,5241,0.099766,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,0,53,0,0,0,0,0,1,0,0,0,0,5241,0.104162,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,136440,0,0,0,0,0,1,0,0,0,0,16531,0.05508,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.2.110,91.195.240.124,3905,80,0,1,0,0,0,0,0,1,0,0,0,1,63643,1.421834,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,55,6,65.54.81.171,192.168.4.121,80,51062,0,597,0,0,0,0,0,1,0,0,0,1,100740,3.515241,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,65.54.81.171,51062,80,0,169,0,0,0,0,0,1,0,0,0,0,17352,0.000253,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,49,6,82.98.86.183,192.168.4.119,80,4491,0,84,0,0,0,0,0,1,0,0,0,1,5840,4.095306,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.119,82.98.86.183,4491,80,0,615,0,0,0,0,0,1,0,0,0,0,16907,0.000253,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,49,6,91.195.240.124,192.168.4.119,80,4490,0,1,0,0,0,0,0,1,0,0,0,1,5840,4.769194,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.119,91.195.240.124,4490,80,0,408,0,0,0,0,0,1,0,0,0,0,17114,0.000276,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,47,6,213.155.64.209,192.168.4.119,80,4489,0,1,0,0,0,0,0,1,0,0,0,1,5840,4.774959,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.119,213.155.64.209,4489,80,0,2,0,0,0,0,0,1,0,0,0,0,17124,0.00018,normal
110,eth:ethertype:ip:tcp:ssh,20,96,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4175,56,289,0,0,0,0,0,1,1,0,0,0,7504,4.963647,normal
110,eth:ethertype:ip:tcp,20,96,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4175,56,289,0,0,0,0,0,1,1,0,0,0,7504,0.000236,normal
142,eth:ethertype:ip:tcp:ssh,20,128,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4175,22,88,825,0,0,0,0,0,1,1,0,0,0,17416,0.000613,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4175,0,377,0,0,0,0,0,1,0,0,0,0,7504,0.000308,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4175,0,377,0,0,0,0,0,1,0,0,0,0,7504,0.000152,normal
86,eth:ethertype:ip:tcp:ssh,20,72,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4175,32,377,0,0,0,0,0,1,1,0,0,0,7504,0.007112,normal
86,eth:ethertype:ip:tcp,20,72,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4175,32,377,0,0,0,0,0,1,1,0,0,0,7504,0.000196,normal
110,eth:ethertype:ip:tcp:ssh,20,96,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4175,22,56,857,0,0,0,0,0,1,1,0,0,0,17384,0.00087,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4175,0,433,0,0,0,0,0,1,0,0,0,0,7504,0.035685,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4175,0,433,0,0,0,0,0,1,0,0,0,0,7504,0.000152,normal
102,eth:ethertype:ip:tcp:ssh,20,88,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4175,48,433,0,0,0,0,0,1,1,0,0,0,7504,0.02196,normal
102,eth:ethertype:ip:tcp,20,88,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4175,48,433,0,0,0,0,0,1,1,0,0,0,7504,0.000226,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,1.300326,normal
134,eth:ethertype:ip:tcp,20,120,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,80,53,0,0,0,0,0,1,1,0,0,0,5241,0.000007,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,137900,0,0,0,0,0,1,0,0,0,0,16560,0.001429,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003784,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.004194,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,140660,0,0,0,0,0,1,0,0,0,0,16560,0.001248,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003551,normal
110,eth:ethertype:ip:tcp:ssh,20,96,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4175,22,56,905,0,0,0,0,0,1,1,0,0,0,17336,0.053804,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4175,0,489,0,0,0,0,0,1,0,0,0,0,7504,0.000293,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4175,0,489,0,0,0,0,0,1,0,0,0,0,7504,0.000151,normal
126,eth:ethertype:ip:tcp:ssh,20,112,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4175,72,489,0,0,0,0,0,1,1,0,0,0,7504,0.000156,normal
126,eth:ethertype:ip:tcp,20,112,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4175,72,489,0,0,0,0,0,1,1,0,0,0,7504,0.000267,normal
102,eth:ethertype:ip:tcp:ssh,20,88,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4175,22,48,977,0,0,0,0,0,1,1,0,0,0,17264,0.014638,normal
190,eth:ethertype:ip:tcp:ssh,20,176,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4175,136,537,0,0,0,0,0,1,1,0,0,0,7504,0.00054,normal
190,eth:ethertype:ip:tcp,20,176,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4175,136,537,0,0,0,0,0,1,1,0,0,0,7504,0.000362,normal
110,eth:ethertype:ip:tcp:ssh,20,96,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4175,22,56,1113,0,0,0,0,0,1,1,0,0,0,17128,0.000565,normal
142,eth:ethertype:ip:tcp:ssh,20,128,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4175,88,593,0,0,0,0,0,1,1,0,0,0,7504,0.000463,normal
142,eth:ethertype:ip:tcp,20,128,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4175,88,593,0,0,0,0,0,1,1,0,0,0,7504,0.000284,normal
134,eth:ethertype:ip:tcp:ssh,20,120,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4175,22,80,1201,0,0,0,0,0,1,1,0,0,0,17040,0.000744,normal
134,eth:ethertype:ip:tcp:ssh,20,120,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4175,80,673,0,0,0,0,0,1,1,0,0,0,7504,0.000448,normal
134,eth:ethertype:ip:tcp,20,120,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4175,80,673,0,0,0,0,0,1,1,0,0,0,7504,0.00027,normal
142,eth:ethertype:ip:tcp:ssh,20,128,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4175,22,88,1281,0,0,0,0,0,1,1,0,0,0,16960,0.000885,normal
110,eth:ethertype:ip:tcp:ssh,20,96,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4175,56,761,0,0,0,0,0,1,1,0,0,0,7504,0.000424,normal
110,eth:ethertype:ip:tcp,20,96,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4175,56,761,0,0,0,0,0,1,1,0,0,0,7504,0.000231,normal
126,eth:ethertype:ip:tcp:ssh,20,112,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4175,22,72,1337,0,0,0,0,0,1,1,0,0,0,16904,0.000521,normal
126,eth:ethertype:ip:tcp:ssh,20,112,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4175,72,833,0,0,0,0,0,1,1,0,0,0,7504,0.00044,normal
126,eth:ethertype:ip:tcp,20,112,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4175,72,833,0,0,0,0,0,1,1,0,0,0,7504,0.000259,normal
110,eth:ethertype:ip:tcp:ssh,20,96,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4175,22,56,1409,0,0,0,0,0,1,1,0,0,0,16832,0.000523,normal
118,eth:ethertype:ip:tcp:ssh,20,104,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4175,64,889,0,0,0,0,0,1,1,0,0,0,7504,0.00043,normal
118,eth:ethertype:ip:tcp,20,104,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4175,64,889,0,0,0,0,0,1,1,0,0,0,7504,0.000247,normal
94,eth:ethertype:ip:tcp:ssh,20,80,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4175,22,40,1473,0,0,0,0,0,1,1,0,0,0,16768,0.000558,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4175,22,0,2364980099,0,0,0,0,0,0,0,1,0,0,0,0.000006,normal
62,eth:ethertype:ip:tcp,20,48,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4176,22,0,0,0,0,0,0,0,0,0,0,1,0,16384,0,normal
62,eth:ethertype:ip:tcp,20,48,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4176,0,1,0,0,0,0,0,1,0,0,1,0,5840,0.000369,normal
62,eth:ethertype:ip:tcp,20,48,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4176,0,1,0,0,0,0,0,1,0,0,1,0,5840,0.000152,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4176,22,0,1,0,0,0,0,0,1,0,0,0,0,17520,0.000226,normal
93,eth:ethertype:ip:tcp:ssh,20,79,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4176,39,1,0,0,0,0,0,1,1,0,0,0,5840,0.003596,normal
93,eth:ethertype:ip:tcp,20,79,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4176,39,1,0,0,0,0,0,1,1,0,0,0,5840,0.000216,normal
92,eth:ethertype:ip:tcp:ssh,20,78,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4176,22,38,40,0,0,0,0,0,1,1,0,0,0,17481,0.000358,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4176,0,39,0,0,0,0,0,1,0,0,0,0,5840,0.000361,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4176,0,39,0,0,0,0,0,1,0,0,0,0,5840,0.000157,normal
838,eth:ethertype:ip:tcp:ssh,20,824,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4176,784,39,0,0,0,0,0,1,1,0,0,0,5840,0.000896,normal
838,eth:ethertype:ip:tcp,20,824,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4176,784,39,0,0,0,0,0,1,1,0,0,0,5840,0.001406,normal
294,eth:ethertype:ip:tcp:ssh,20,280,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4176,22,240,824,0,0,0,0,0,1,1,0,0,0,16697,0.001069,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4176,0,279,0,0,0,0,0,1,0,0,0,0,6432,0.036432,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4176,0,279,0,0,0,0,0,1,0,0,0,0,6432,0.000177,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.2.110,192.91.247.25,3913,80,0,1,0,0,0,0,0,1,0,0,0,1,62936,0,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.103438,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,143420,0,0,0,0,0,1,0,0,0,0,16560,0.001224,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.00352,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003997,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,146180,0,0,0,0,0,1,0,0,0,0,16560,0.001245,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003003,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.004248,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,148940,0,0,0,0,0,1,0,0,0,0,16560,0.001257,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.00349,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003996,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,151700,0,0,0,0,0,1,0,0,0,0,16560,0.001267,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.005482,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.001995,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,154460,0,0,0,0,0,1,0,0,0,0,16560,0.001287,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003461,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,1,0,0,0,5241,0.003748,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,157220,0,0,0,0,0,1,0,0,0,0,16560,0.001299,normal
206,eth:ethertype:ip:tcp:ssh,20,192,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4176,22,152,824,0,0,0,0,0,1,1,0,0,0,16697,0.081061,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4176,0,431,0,0,0,0,0,1,0,0,0,0,7504,0.000341,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4176,0,431,0,0,0,0,0,1,0,0,0,0,7504,0.000151,normal
774,eth:ethertype:ip:tcp:ssh,20,760,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4176,720,431,0,0,0,0,0,1,1,0,0,0,7504,0.004471,normal
774,eth:ethertype:ip:tcp,20,760,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4176,720,431,0,0,0,0,0,1,1,0,0,0,7504,0.001306,normal
70,eth:ethertype:ip:tcp:ssh,20,56,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4176,22,16,1544,0,0,0,0,0,1,1,0,0,0,17520,0.035358,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.06941,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,1,0,0,0,5241,0.004243,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,159980,0,0,0,0,0,1,0,0,0,0,16560,0.001247,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003501,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,1,0,0,0,5241,0.004249,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,162740,0,0,0,0,0,1,0,0,0,0,16560,0.001252,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003243,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4176,0,447,0,0,0,0,0,1,0,0,0,0,7504,0.036497,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,1,0,0,0,5241,0.003996,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4176,0,447,0,0,0,0,0,1,0,0,0,0,7504,0.001025,normal
102,eth:ethertype:ip:tcp:ssh,20,88,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4176,22,48,1544,0,0,0,0,0,1,1,0,0,0,17520,0.000209,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4176,0,495,0,0,0,0,0,1,0,0,0,0,7504,0.000336,normal
102,eth:ethertype:ip:tcp:ssh,20,88,0,1,0,0,64,6,192.168.5.122,192.168.1.101,22,4176,48,495,0,0,0,0,0,1,1,0,0,0,7504,0.000079,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4176,0,495,0,0,0,0,0,1,0,0,0,0,7504,0.000024,normal
102,eth:ethertype:ip:tcp,20,88,0,1,0,0,63,6,192.168.5.122,192.168.1.101,22,4176,48,495,0,0,0,0,0,1,1,0,0,0,7504,0.000221,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,165500,0,0,0,0,0,1,0,0,0,0,16560,0.001264,normal
126,eth:ethertype:ip:tcp:ssh,20,112,0,1,0,0,128,6,192.168.1.101,192.168.5.122,4176,22,72,1592,0,0,0,0,0,1,1,0,0,0,17472,0.00046,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.017226,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,1,0,0,0,5241,0.004496,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,168260,0,0,0,0,0,1,0,0,0,0,16560,0.001384,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,0,0,0,0,5241,0.003113,normal
206,eth:ethertype:ip:tcp:ssh,20,192,0,1,0,0,128,6,192.168.1.104,192.168.5.122,15837,22,152,824,0,0,0,0,0,1,1,0,0,0,16697,5.018174,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.1.104,22,15837,0,431,0,0,0,0,0,1,0,0,0,0,7504,0.000525,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.1.104,22,15837,0,431,0,0,0,0,0,1,0,0,0,0,7504,0.000151,normal
1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3816,1380,53,0,0,0,0,0,1,1,0,0,0,5241,0.003999,normal
60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3816,80,0,171020,0,0,0,0,0,1,0,0,0,0,16560,0.001401,normal
